CUST_ID,BALANCE_FREQUENCY,PURCHASES,PAYMENTS,CREDIT_LIMIT,CASH_ADVANCE
C14851,1,1194.52,2722.095294,6000,790.205561
C14852,1,0,48.739156,1200,133.049604
C14853,1,0,2640.103648,7500,3802.386718
C14854,1,908.15,4361.679346,3000,1008.639756
C14855,1,1237.37,833.893431,4500,0
C14856,1,151.92,111.631804,1000,0
C14857,1,64,179.083715,2550,0
C14858,1,1002.93,328.446221,4000,0
C14859,0.545455,0,9933.62261,5000,2496.721337
C14860,1,248.44,219.96077,1200,0
C14861,0.636364,1277.5,1315.820451,2500,0
C14862,1,290.6,315.279531,2000,0
C14863,1,519.79,642.723631,1200,0
C14864,0.636364,70,464.687342,2500,365.228157
C14865,1,1282.38,930.179257,11500,0
C14866,1,0,1029.476417,11000,702.912179
C14867,1,0,2369.167737,8000,1398.39554
C14868,1,0,1474.388466,7000,2399.437045
C14870,1,0,331.387568,4500,1960.264859
C14871,1,261.16,230.605229,4000,0
C14872,0.454545,1147.23,1460.796216,4000,0
C14873,1,0,1360.117166,3000,844.083928
C14874,0.9,2253.98,1132.237548,9000,4161.09715
C14876,1,0,1746.672526,6500,1258.982051
C14877,1,189.85,184.60455,3000,0
C14878,1,0,1292.534876,6000,2338.977761
C14879,0.181818,0,1628.657052,1000,370.73048
C14880,1,3987.01,1423.187576,7500,2791.263609
C14881,1,0,666.186973,6500,967.482287
C14882,1,626.28,729.334233,3000,0
C14884,1,0,327.333462,1000,171.920223
C14885,1,675.89,2639.956641,12000,1521.869211
C14886,1,0,2132.826323,13000,9236.092963
C14887,1,13.66,1703.339459,7000,0
C14888,1,5393.36,4173.119357,3000,0
C14889,1,0,639.484442,2900,270.201463
C14890,1,2315.86,3176.971719,4000,0
C14892,1,2650.91,1416.618009,7000,0
C14894,1,3211.86,3198.261943,11000,0
C14895,0.636364,229.48,392.882251,3050,0
C14896,0.818182,254,248.076679,3000,0
C14897,1,3145.79,995.065501,6000,0
C14898,0.818182,971.2,1922.505496,1000,446.94537
C14899,0.636364,0,346.494649,3000,1786.070392
C14900,0.454545,98.83,116.299635,7000,0
C14901,1,0,206.505212,1200,196.616463
C14902,0.545455,4440.8,7150.995346,1500,0
C14903,0.909091,0,720.558343,4000,154.550357
C14904,1,250,4669.193554,10000,0
C14905,1,0,224.204359,1200,18.510103
C14906,1,305.6,2547.923816,16500,0
C14907,1,1315.39,1123.656185,3500,0
C14908,1,433.5,465.466079,9000,0
C14909,1,744.9,449.758817,4000,956.424536
C14910,1,0,528.612762,1800,335.056814
C14911,0.181818,368.47,174.470592,2500,66.320495
C14912,0.272727,50,2074.177677,5500,947.140065
C14913,1,562.5,987.794574,1500,0
C14914,1,0,214.423727,1500,363.680545
C14915,0,581,692.523718,1000,0
C14916,1,0,446.251464,1200,219.933843
C14917,0.727273,992.88,791.103098,4500,0
C14918,1,4939.1,3952.187547,6000,2365.84349
C14919,1,74.42,353.250281,700,0
C14920,0.363636,99,196.556706,6000,0
C14921,1,387,335.472854,3000,0
C14922,1,0,2163.873958,1800,617.736537
C14923,0.818182,182.1,255.074373,6000,113.918826
C14924,0.9,3648.73,586.67656,7000,2034.664095
C14925,1,48.78,256.731955,500,0
C14926,1,1468.1,1502.962138,3000,0
C14927,0.909091,158.24,625.314406,2500,2508.932178
C14928,0.363636,25.69,163.352538,4500,0
C14929,1,548.85,381.15677,1200,153.665694
C14930,1,0,2165.252987,12000,6163.107978
C14931,0.909091,2754.49,4843.691023,13000,3193.924548
C14932,0.818182,230,443.364076,1200,1099.152158
C14933,0.545455,310.44,2493.243567,4000,0
C14934,0.333333,0,0,3000,2494.497971
C14935,1,349.12,383.414493,2700,0
C14936,1,1536.31,1639.344093,3000,0
C14937,1,0,869.193769,3000,266.975744
C14938,0.5,225.02,315.246249,10000,0
C14939,1,45.65,303.450157,1000,47.786053
C14940,0.181818,242.9,85.290895,1500,0
C14941,1,0,1499.401344,6000,1172.638871
C14942,1,400.19,363.703322,8500,0
C14943,0.7,33.38,514.002301,1000,0
C14944,1,325.95,290.888289,2400,0
C14945,0.454545,0,243.64342,1200,948.380744
C14946,1,0,1456.274689,4500,3516.5482
C14947,1,780,1338.303471,3000,0
C14948,1,0,700.732344,1800,413.38083
C14949,1,1441.32,1055.392983,6000,0
C14950,1,243,529.091477,1200,0
C14951,1,589.59,839.728514,5000,0
C14952,1,0,1844.110066,1200,499.794103
C14953,1,424.76,504.56116,5000,0
C14954,1,2786.08,1399.589495,4500,0
C14955,1,545.34,384.809868,1500,0
C14956,1,337.98,1043.396353,3000,198.185224
C14957,0.833333,1078.89,164.080259,5000,2081.15215
C14958,1,886.56,724.171914,1000,0
C14959,1,830.45,497.263402,6000,0
C14960,1,4079.01,2038.201869,11500,0
C14961,1,540,1174.80652,11500,527.008867
C14962,1,3603,2912.826118,6000,0
C14963,1,962.78,402.895757,1000,360.154972
C14964,1,10903.22,10799.00074,12000,0
C14965,0.333333,405.93,831.748202,6500,0
C14966,1,627.42,288.225797,2500,0
C14967,0.909091,190,795.189855,1500,1496.441591
C14968,1,71.52,55.180487,1500,0
C14969,1,0,498.592426,2500,744.221343
C14970,1,0,5965.070573,5000,4824.425698
C14971,0.571429,0,440.939379,1200,260.723304
C14972,0.636364,0,600.277524,4000,2338.86519
C14973,0.636364,92.2,152.592178,3000,0
C14974,1,1321.52,527.949934,4500,0
C14975,1,987.26,1605.098906,6500,0
C14976,0.545455,2166.56,1969.308069,3000,0
C14977,0.545455,350.94,1191.823088,5000,0
C14978,1,632.3,606.576346,2000,0
C14979,1,2997.02,2199.48968,7000,0
C14980,0.909091,0,2793.487295,2500,4116.968065
C14981,0.363636,456.7,312.287787,1200,0
C14982,1,515.14,281.491353,4500,0
C14983,1,1960.18,2043.814652,3000,271.838738
C14984,1,11.35,421.348577,1200,0
C14985,1,0,578.458133,8000,2381.716886
C14986,0.909091,344.75,2026.647785,2500,1347.900815
C14987,1,308.22,331.111373,2000,0
C14988,0.818182,335.38,413.920617,3000,0
C14989,0.636364,272.34,386.322209,1500,0
C14990,1,1562.74,3770.423728,9000,1443.200669
C14991,0.727273,1090,1015.891727,4500,0
C14992,1,435.04,686.958695,1200,0
C14993,0.545455,300,619.179957,11500,0
C14994,0.909091,1814.64,1847.959268,4000,0
C14995,1,637.84,888.272466,4500,0
C14996,1,1580.56,3992.8893,2500,2703.408056
C14997,1,0,1033.581612,5500,737.652849
C14998,1,110,228.192095,8000,0
C15000,1,1730.3,2293.371099,2500,0
C15001,1,108.39,56.561603,1500,0
C15002,1,1399.55,471.663042,7500,0
C15003,1,755.14,2284.482833,6500,0
C15004,0.454545,1591.48,1496.045221,2000,0
C15005,0.636364,0,11508.41333,10000,2139.745589
C15006,0.727273,693.89,1954.590955,1500,0
C15007,0,94.5,0,1500,0
C15008,1,0,1041.187421,4500,288.451529
C15009,1,78.09,93.718849,4000,0
C15010,0.545455,321.07,285.785253,3000,0
C15011,1,2073.54,1633.858307,700,175.826711
C15012,0.9,0,1156.310659,8000,7098.892954
C15013,0.363636,130.32,64.34569,1500,0
C15014,1,4492.85,3853.65899,10000,0
C15015,1,0,601.740186,2500,648.808629
C15016,1,1355.77,553.207757,4000,929.959753
C15017,0.818182,1553.8,1921.042991,16500,0
C15018,0.636364,206.69,259.021737,2000,0
C15019,0.222222,1709,5120.550705,2283.333333,0
C15020,1,469.62,744.854844,4000,0
C15021,0.272727,149.55,447.377119,5000,0
C15022,0.545455,152.02,219.445915,1000,0
C15023,1,147.48,137.105608,3000,0
C15025,1,440.57,684.090131,1000,0
C15026,1,281.97,298.808637,1000,0
C15027,1,2317.89,647.118596,5500,0
C15028,0.363636,448,1262.320878,3000,0
C15029,1,329.47,789.269658,1800,58.536178
C15030,0.454545,250,475.347623,1200,0
C15031,1,146.73,2817.269516,3000,3249.377014
C15032,0.818182,552.66,1123.972876,500,76.633316
C15033,0.454545,1160,1587.607855,7000,0
C15034,0.909091,0,1257.708437,11000,939.38774
C15035,0.666667,319.67,103.198108,7500,0
C15036,1,2148.34,1951.521978,5000,0
C15037,1,1506.92,1567.278435,2500,0
C15038,1,0,1275.071841,1500,1385.126221
C15039,1,677.68,809.678399,3000,0
C15040,1,2529.64,2334.314811,7500,0
C15041,0.9,4569.65,5772.813158,30000,3883.517967
C15042,0.909091,2061.48,1937.914753,8500,0
C15043,1,198.96,2337.875284,11000,7019.083751
C15044,1,0,803.519921,9700,1848.691278
C15045,1,0,560.883507,4000,303.822585
C15046,0.857143,462.33,514.839542,1200,1065.754951
C15047,1,5967.42,3012.483841,11500,0
C15048,1,483.4,394.907752,2000,1288.83283
C15049,1,1606.51,1844.561564,1000,0
C15050,1,0,692.136868,3500,591.246114
C15051,0.727273,408.59,2095.952073,2500,0
C15052,0.857143,0,290.690807,2000,1817.843113
C15054,1,1697.15,1161.146904,7500,0
C15055,0.272727,0,101.7826,3000,928.309409
C15056,1,2894.04,1302.79339,20000,1386.851165
C15057,1,534.26,3007.94197,16000,0
C15058,1,3220.25,448.564207,5500,2367.006699
C15059,1,266,284.966485,1500,168.514165
C15060,1,0,653.211583,6500,872.861808
C15061,1,315,294.181491,1000,0
C15062,0.909091,1433.99,1363.134203,4000,0
C15063,1,0,936.856845,3000,500.665069
C15064,1,1324.82,610.477936,6000,914.684674
C15065,0.909091,84,474.054081,2000,259.105418
C15067,0.636364,377.62,548.900318,2500,0
C15068,0.454545,328.1,437.845434,6500,0
C15069,0.272727,60,250.155585,6000,0
C15070,0.363636,246.29,149.886496,500,0
C15071,0.363636,281.7,401.455848,7500,0
C15073,0.909091,0,6049.990217,8000,4697.170219
C15074,1,839.65,740.325412,4000,96.764357
C15075,1,0,607.215424,2500,1285.834671
C15076,0,265.76,288.141157,1500,0
C15077,0.818182,59.8,98.211239,500,0
C15078,1,231.41,107.242408,2500,0
C15079,1,480,113.970639,1000,416.566286
C15080,0,0,2437.932505,500,253.887233
C15081,1,0,27.832777,1200,1106.360593
C15082,1,0,244.853194,3500,3087.004701
C15083,0.727273,62.53,1637.518241,1700,0
C15084,1,594.88,732.79341,9000,3281.891728
C15085,0.454545,1489.28,1858.087268,3500,0
C15086,1,1352.52,782.875155,10000,0
C15087,1,0,1161.817205,4500,2887.013513
C15088,1,0,292.271318,2100,38.930597
C15089,1,4164.14,3958.926162,4000,0
C15090,1,183.6,141.055898,1500,0
C15091,0.888889,0,1450.04403,3000,2222.768202
C15092,1,0,180.865117,3000,1865.808018
C15093,0.181818,159.6,966.963956,4500,879.373487
C15094,1,0,576.243687,1500,371.667107
C15095,1,37.3,164.343581,1000,0
C15096,0.636364,0,511.341658,500,575.797773
C15097,0.909091,232.45,243.407128,1800,0
C15098,1,4760.11,3632.719723,4000,19.930337
C15099,1,1469.66,4047.049777,3000,2150.272488
C15100,1,832.7,265.237605,4000,757.375098
C15101,0.818182,99.8,3497.925485,3000,3445.51955
C15102,0.090909,45.87,89.700598,3000,0
C15103,0.909091,341.45,361.47312,5000,0
C15104,1,2893.57,2567.609796,10000,0
C15105,1,177.62,577.131439,4000,1831.115496
C15106,0.545455,125,155.940858,1500,0
C15107,0.272727,0,109.424145,1800,1529.395551
C15108,0.545455,588.02,1596.674994,7000,0
C15109,0.818182,250,282.556704,1000,0
C15110,0.181818,26.49,78.573329,7500,0
C15111,1,60.82,856.196277,3500,2361.473149
C15112,1,0,239.847051,600,36.998782
C15113,0.181818,300,368.807294,4000,0
C15114,1,792.68,697.332323,3500,446.493825
C15115,1,1093,1226.547045,7500,247.199642
C15116,1,0,3005.016513,12000,4933.666708
C15117,1,209.1,443.628394,1800,0
C15118,1,2884.42,1355.527973,4500,0
C15121,1,371.16,205.804949,2000,0
C15122,1,5683.71,4752.379612,3000,0
C15123,1,790.8,1325.639966,5000,5001.962631
C15124,1,303.03,1512.770602,3000,0
C15125,1,2435.21,2024.009974,7500,0
C15126,0.25,0,1272.269385,1500,892.941422
C15127,0.818182,1262.28,1350.541585,10500,0
C15128,0.909091,0,175.911508,3000,182.143966
C15129,0.272727,88.04,553.411253,1500,0
C15130,1,0,495.398338,3000,2774.385866
C15131,1,525,1500.456687,1000,0
C15132,1,117.23,1200.321938,8000,2746.430467
C15133,1,692.52,1848.537683,3000,637.084199
C15134,1,630,373.891965,1000,0
C15135,1,0,916.384302,4000,182.513182
C15136,1,0,9836.835644,10500,12527.49129
C15137,1,1865.55,676.956491,3000,583.31815
C15138,1,1013.61,739.761292,2500,0
C15139,0.909091,2598.51,2209.410409,16000,0
C15140,1,1004.9,2697.139893,2500,0
C15141,1,745.48,0,2500,0
C15142,1,4124.81,3235.222635,6500,0
C15143,0.181818,95,547.880399,4000,0
C15144,1,233.35,599.388563,14000,0
C15145,1,495,5434.899642,5500,4815.406969
C15146,1,2951.93,1069.094662,8000,0
C15147,1,1029.29,1393.630631,6500,0
C15148,0,66.75,0,4000,0
C15149,0.909091,95.59,186.546816,4500,0
C15150,0.727273,413.31,475.939508,6000,0
C15151,1,2400.71,3911.840079,11500,1815.313783
C15152,1,0,2232.66712,4000,2322.566457
C15153,1,139.5,877.494612,1200,0
C15154,1,1342.51,1089.226019,8500,0
C15155,1,1241.4,848.624102,11000,0
C15156,1,0,250.588485,2500,463.287959
C15157,1,1331,4571.887377,12500,0
C15158,0.636364,0,8328.730628,6500,308.497698
C15159,1,9007.67,5528.180381,15000,0
C15160,1,0,1188.602797,7500,305.985578
C15161,1,779.7,775.601851,9000,0
C15162,0.833333,171,152.51735,1500,0
C15163,1,2143.73,1031.151095,12500,146.547709
C15164,1,3637.75,8754.779769,7000,6419.421654
C15165,0.272727,699,69.941439,1800,0
C15166,1,0,107.916464,1200,967.59402
C15167,1,333.28,1234.809537,5000,77.956377
C15168,1,1970.49,1643.812227,12000,0
C15169,1,2814.23,1150.696529,7500,0
C15170,0.181818,250,1401.222628,2000,0
C15171,1,132,267.057792,2500,0
C15172,1,1430,4032.106936,1500,2091.07342
C15173,1,27.16,507.240956,5000,2692.777044
C15174,1,39.8,1809.711855,8000,3907.706693
C15175,0.857143,108.84,69.973565,1500,0
C15177,1,0,1481.809323,1200,2426.830138
C15178,0.909091,0,2245.358858,9000,1894.377727
C15179,0.875,1267,1263.464175,2500,0
C15180,1,270,3434.362444,6000,2592.263468
C15181,1,4392.05,4076.914448,6000,0
C15182,0.818182,0,1892.507498,1500,857.720875
C15183,1,110.68,0,4000,0
C15184,1,119.34,2545.222796,1200,2563.324769
C15185,1,1862.96,954.962296,4400,0
C15186,1,1864.79,1617.884909,3000,0
C15187,1,0,1809.765794,3000,3912.041656
C15188,1,2825.85,2137.437449,10000,0
C15189,1,0,397.461163,1500,395.725602
C15190,1,9586.1,8906.373361,12000,0
C15191,1,1105.92,1105.854643,2500,0
C15192,0.909091,405,586.551078,7000,0
C15193,1,1778.76,1303.254323,7000,0
C15194,1,103.27,326.649398,2500,475.467016
C15195,1,333.54,867.233681,2000,2738.946605
C15196,1,9228.97,2139.278062,9400,0
C15197,1,89.58,71.641741,1500,0
C15198,1,199.56,1558.673423,3000,0
C15199,1,20,278.265172,2000,197.024597
C15200,1,266.64,1172.975952,3500,95.285453
C15201,1,279.71,8627.985927,5000,9337.271222
C15202,0.454545,499,526.368079,1500,0
C15203,1,0,1290.753615,10500,10507.87257
C15204,1,0,514.124193,1500,244.036318
C15206,1,422.24,280.83786,3000,0
C15207,1,1389.94,1356.270465,1300,0
C15208,1,1455.68,1330.92776,500,0
C15209,1,0,1860.536797,1000,1880.659305
C15210,0.375,542.34,387.944071,2700,0
C15211,1,0,934.137744,7500,4505.063338
C15212,0.636364,0,4992.302341,4500,4310.221199
C15213,1,327.94,188.683162,5000,0
C15214,0.909091,1216.7,788.58998,5000,0
C15215,1,553.7,467.131192,1000,0
C15216,0.545455,220.48,302.180025,5000,0
C15217,0.909091,431.93,1089.402716,4000,0
C15218,0.636364,1209.56,6831.656434,12500,0
C15219,0.818182,772.46,770.916661,4000,0
C15220,0.181818,0,7142.732735,1200,1045.066588
C15221,1,2126.81,1998.999896,7000,0
C15222,1,0,207.448103,3000,1539.285222
C15223,1,1085.16,469.114905,1000,0
C15224,0.727273,130.5,176.874316,1500,0
C15225,0.2,114,1081.831337,2000,0
C15226,1,0,2118.553043,5400,4604.425401
C15227,0.909091,483.65,1497.949644,6000,0
C15228,1,0,328.825762,1800,615.715834
C15229,1,9249.73,8716.674684,9000,0
C15230,1,1848.24,1239.278015,3400,0
C15232,0.909091,3882.65,3823.141055,3500,2101.942774
C15233,1,3588.13,4923.193295,6700,0
C15234,1,750.78,1080.501526,1200,18.531069
C15235,0.909091,2972.92,3753.091608,1200,0
C15236,1,0,436.226459,1500,218.234292
C15237,0.909091,1586.6,1577.161232,2500,110.671623
C15239,1,3729.35,1550.474014,2500,536.658419
C15240,1,545.68,1097.963345,6500,0
C15241,0.454545,0,163.85665,1200,1091.832836
C15242,1,0,287.777315,1800,129.421992
C15243,1,824.61,314.512747,4000,0
C15244,0.181818,64.69,372.572278,10500,0
C15245,0.181818,69,92.031894,2000,0
C15246,1,79.62,7058.832194,9500,5457.123658
C15247,1,0,272.177301,1200,99.315429
C15248,0.363636,150,119.468878,1600,0
C15249,1,15.8,1542.583506,7000,0
C15250,1,1108.54,524.24945,3000,0
C15251,1,2600,1362.425769,6000,3481.132679
C15252,0,0,6112.512276,3000,465.571691
C15253,0.909091,556.83,328.462817,1500,0
C15254,1,338.9,829.691401,2500,0
C15255,1,1488.84,1450.096836,5000,0
C15256,1,2761.76,3083.16422,7000,2317.636143
C15257,1,66.7,302.656395,1000,0
C15258,0.636364,238.25,4.841543,3000,0
C15259,0.181818,79.24,688.614293,6000,0
C15260,1,232.93,989.738532,2500,0
C15261,1,845.67,3989.545295,2500,4137.170984
C15262,0.181818,67.5,110.266434,2500,0
C15263,1,1055.32,2842.037627,6500,3780.152602
C15264,1,108.95,149.853315,1500,0
C15265,1,2151.93,2190.962493,4200,0
C15266,1,0,636.709165,3500,2328.859489
C15267,1,27.05,104.687781,1200,0
C15268,1,0,1082.274035,5000,1674.401635
C15269,1,0,263.238508,3000,716.818927
C15270,0.727273,50,71.90595,3000,0
C15271,1,0,755.520686,1500,534.228453
C15272,1,576,505.433563,1500,0
C15273,1,1495.41,1345.989788,4500,0
C15274,1,4343.82,3798.443473,7500,0
C15275,1,740.7,885.070007,2500,0
C15276,0.727273,144.64,198.970881,1000,0
C15277,1,255.25,1385.482263,6500,2969.93596
C15278,1,554.67,578.565706,4000,0
C15279,1,0,2201.09767,10000,7542.177658
C15280,1,1669.2,7684.307278,8500,0
C15281,1,4060.58,4308.448155,7500,0
C15282,1,2361.97,2097.161809,3000,365.689536
C15283,0,120,140.890144,4000,0
C15284,1,64.71,7371.459399,9000,9799.529884
C15285,1,146.53,1316.698331,6000,2665.355738
C15286,0.818182,0,3883.138519,4500,1173.530445
C15287,1,578.9,574.051951,2500,145.230653
C15288,1,769,958.996228,4000,0
C15289,1,40,2459.382382,2500,2392.281584
C15290,1,0,315.87129,1500,77.866868
C15291,1,167,467.080947,1800,1141.77504
C15292,0.545455,248.77,2482.201611,1500,0
C15293,1,428.75,319.919021,8000,0
C15294,0.5,1888.88,3450.990535,1000,0
C15295,0.909091,211.07,994.915444,1400,0
C15296,1,185.63,1474.929946,1300,321.127263
C15297,0.727273,0,114.87215,1200,291.423252
C15298,1,5723.9,5666.333186,7500,0
C15299,1,0,994.210187,8000,3383.299741
C15300,1,0,652.759069,3000,478.933445
C15301,1,8534.58,7512.513474,5000,0
C15302,1,274.98,310.575541,1500,0
C15303,1,0,251.384712,2000,1739.998495
C15304,0.909091,1247.39,762.863333,5000,0
C15305,0.454545,343.4,347.01723,3000,0
C15306,1,0,513.503781,3500,567.817662
C15307,0.545455,0,1471.642879,1200,1120.769857
C15308,1,0,1732.275197,6000,2548.837078
C15309,0.636364,799.83,786.407104,3000,0
C15310,1,341.9,409.29211,4000,294.185703
C15311,0.666667,0,582.828406,3000,3020.521475
C15312,0.727273,2141.32,3361.500799,6500,0
C15313,1,3500.03,1619.62737,6000,0
C15314,1,114,577.415935,8000,0
C15315,0.875,103,215.325023,1000,0
C15316,1,0,687.474829,9500,8422.554694
C15317,1,0,292.521349,1500,73.568388
C15318,0.545455,71.75,112.61746,3000,0
C15319,1,1618.31,1366.668756,1000,0
C15320,1,2903.17,2826.698853,4000,0
C15321,1,1350.13,1882.437447,4000,1938.008846
C15322,1,345,977.281878,4500,2529.303126
C15323,1,0,1421.321273,6000,2698.171001
C15324,0,933.75,0,4000,0
C15325,0.090909,0,0,3000,135.339466
C15326,1,90,1599.377333,5000,2093.951054
C15327,0.833333,420.06,70.500843,1200,765.914966
C15328,0.727273,300,214.796949,7500,0
C15329,0.727273,0,636.224436,3000,2706.493856
C15330,0.545455,1311.76,5149.432038,3500,0
C15331,1,945.43,1448.269927,1500,0
C15332,0.909091,229.5,229.256141,6000,0
C15333,1,125.32,657.190307,3000,434.011893
C15334,1,2269.74,2239.223522,3000,292.97442
C15335,1,200.4,196.541494,4000,0
C15336,1,0,180.104404,2500,1422.637361
C15337,0.111111,0,0,3000,1867.994674
C15338,0.727273,768.96,2465.151762,5000,2604.390666
C15339,1,3137.2,4106.558919,6500,0
C15341,1,678.32,1223.23593,3000,175.567183
C15342,1,678.44,731.943501,1500,36.989392
C15343,1,3103.57,1865.73836,7500,3780.101366
C15344,0.909091,967.23,9282.027007,1400,6718.127621
C15345,1,607.36,554.770836,5500,0
C15346,1,1282.73,1347.51278,3500,0
C15347,1,73.42,1465.747485,9500,1101.178394
C15348,1,1442.9,1111.898226,4000,0
C15349,0.166667,0,9.040017,,186.853063
C15350,1,0,1438.89528,6500,306.064982
C15351,1,1059.04,182.53903,3000,0
C15352,0.545455,975,1930.437135,2725,0
C15353,1,325,408.437645,6500,117.402685
C15354,1,2588.69,2435.285131,11500,1857.729049
C15355,1,0,945.465018,2500,952.855308
C15356,0.142857,72.52,0,3000,0
C15357,1,0,1106.479425,1200,944.367262
C15358,1,6743.31,4369.008441,3200,0
C15359,1,855.27,519.064499,6200,0
C15360,1,166.9,1363.547891,1200,959.09202
C15361,1,453,616.31303,1800,0
C15362,1,245.85,955.297792,1800,468.567126
C15364,1,3415.39,4768.332744,8500,4152.202096
C15365,1,4978.23,4465.155013,6000,0
C15366,0.181818,54,0,3000,0
C15367,1,320,552.896593,2500,2357.815693
C15368,1,4656.79,1158.648328,11500,0
C15369,1,1056.33,1108.476353,2200,0
